PS1_mean,PS2_mean,PS3_mean,PS4_mean,PS5_mean,PS6_mean,EPS1_mean,FS1_mean,FS2_mean,TS1_mean,TS2_mean,TS3_mean,TS4_mean,VS1_mean,SE_mean,CE_mean,CP_mean,Y
159.32175666666666,108.43785166666666,1.832484,0,9.068216833333333,8.983758166666666,2478.7949,6.659208333333333,9.964415,44.106116666666665,48.58626666666667,45.36508333333333,41.1002,0.5687,59.58435,18.112016666666666,1.1453499999999999,cooler_failure
159.23511333333335,108.3167815,1.8256623333333333,0,9.023033666666667,8.940413,2472.2732,6.663306666666666,9.931453333333334,44.6385,49.114216666666664,45.921483333333335,41.56785,0.57815,59.758183333333335,18.068833333333334,1.1645833333333333,cooler_failure
159.13514833333332,108.24107966666666,1.8158948333333333,0,8.981116666666667,8.9016205,2467.2288333333336,6.655926666666667,9.914133333333334,45.1596,49.60216666666667,46.39106666666667,42.038333333333334,0.5842333333333334,59.73681666666667,17.742283333333333,1.1629666666666667,cooler_failure
159.08735166666668,108.21403683333334,1.807515,0,8.9482145,8.870686666666666,2465.307166666667,6.66541,9.89123,45.62873333333334,50.06426666666667,46.86816666666667,42.43971666666667,0.5885666666666667,59.91648333333333,17.67815,1.1799,cooler_failure
158.98582333333334,108.12740333333333,1.8038095,0,8.915401333333334,8.8407555,2461.7723333333333,6.669133333333333,9.856931666666666,46.05918333333333,50.509083333333336,47.318266666666666,42.79893333333333,0.5824666666666667,60.04731666666667,17.778833333333335,1.2018666666666666,cooler_failure
158.86424,108.03851166666666,1.8023995,0,8.890655333333333,8.816202,2459.5113666666666,6.649888333333333,9.835401666666666,46.46225,50.91523333333333,47.70863333333333,43.15196666666667,0.5823666666666667,59.811099999999996,17.69236666666667,1.2073833333333333,cooler_failure
158.81964166666666,107.981409,1.7936563333333333,5e-7,8.889613166666667,8.813412333333334,2458.1661,6.649658333333333,9.799335,46.83956666666667,51.29886666666667,48.06265,43.44553333333333,0.5849,59.866616666666665,17.721516666666666,1.2196166666666666,cooler_failure
158.79358,107.95498783333333,1.7949478333333333,0,8.8617665,8.786334666666667,2455.5882333333334,6.639613333333333,9.779605,47.15218333333333,51.6532,48.44433333333333,43.732033333333334,0.5930833333333333,59.76801666666667,17.820149999999998,1.2421833333333334,cooler_failure
158.65068833333333,107.83698666666666,1.7934546666666666,0,8.8365825,8.762949166666667,2452.2997666666665,6.660111666666666,9.760646666666666,47.469766666666665,51.9964,48.740183333333334,44.044,0.6039,60.0963,17.555983333333334,1.2353166666666666,cooler_failure
158.59539833333332,107.76220716666667,1.8003541666666667,0,8.815813666666667,8.7445194999999991,2448.3263333333334,6.64878,9.741035,47.75106666666667,52.313583333333334,49.08618333333333,44.303866666666664,0.6033499999999999,60.0189,17.664366666666666,1.2561166666666668,cooler_failure
158.61717,107.79408933333333,1.8004373333333334,0,8.8195605,8.751074833333334,2444.7216333333336,6.638245,9.695861666666667,48.0262,52.58476666666667,49.34715,44.49848333333333,0.6186666666666667,59.94155,17.734166666666667,1.2668833333333334,cooler_failure
158.57060333333334,107.739285,1.7975006666666666,0,8.829950666666667,8.7603445,2441.7758,6.6441333333333334,9.656905,48.27095,52.84005,49.62603333333333,44.66851666666667,0.6307,60.1872,17.942616666666666,1.2905,cooler_failure
158.53252166666667,107.73017866666666,1.7913808333333334,0,8.833388333333334,8.763845666666667,2438.7712,6.636838333333333,9.632158333333333,48.49956666666667,53.062083333333334,49.856116666666665,44.855266666666665,0.6217333333333334,60.082566666666665,17.95565,1.2976833333333333,cooler_failure
158.50901166666668,107.73016933333334,1.7924931666666666,0,8.8250945,8.7546255,2437.650633333333,6.63277,9.616863333333333,48.71131666666667,53.25635,50.07588333333333,45.05455,0.6250333333333333,59.9592,17.929516666666668,1.3022833333333332,cooler_failure
158.44460833333332,107.71205083333334,1.7926175,0,8.814211,8.743425166666666,2437.1267666666668,6.63475,9.606636666666667,48.919533333333334,53.4621,50.26948333333333,45.20803333333333,0.6333,60.04371666666667,17.960766666666668,1.3104666666666667,cooler_failure
158.33628166666668,107.59213533333333,1.7388951666666668,0,8.799729,8.7305495,2434.6056,6.647125,9.595623333333334,49.110033333333334,53.67381666666667,50.52235,45.32215,0.6361166666666667,60.35078333333333,18.289016666666665,1.3448,cooler_failure
158.26508666666666,107.51676166666667,1.731176,0,8.796408833333333,8.727123833333334,2432.5054333333333,6.634791666666667,9.57423,49.31875,53.870583333333336,50.7212,45.496316666666665,0.6377333333333334,60.216483333333336,18.268216666666667,1.3485833333333335,cooler_failure
158.25193833333333,107.48398466666667,1.7406128333333333,0,8.7914385,8.722814,2432.6523666666667,6.64688,9.554103333333334,49.49523333333333,54.0596,50.9105,45.53816666666667,0.6267,60.43135,18.6461,1.3834166666666667,cooler_failure
158.09042666666667,107.34845083333333,1.7405576666666667,0,8.7816525,8.7142685,2428.3547,6.64119,9.5382,49.66363333333334,54.20558333333334,51.065333333333335,45.77081666666667,0.63505,60.35935,18.258216666666666,1.3594166666666667,cooler_failure
157.950735,107.2348865,1.734965,0,8.778931666666667,8.7114815,2425.8440333333333,6.644685,9.530806666666667,49.824416666666664,54.38483333333333,51.162533333333336,45.799083333333336,0.6339666666666667,60.39046666666667,18.431566666666665,1.3755666666666666,cooler_failure
157.955,107.223577,1.737401,0,8.7708895,8.7042615,2425.4720666666667,6.62911,9.521891666666667,49.928266666666666,54.48656666666667,51.350183333333334,45.93225,0.6377833333333334,60.146883333333335,18.57785,1.3909333333333334,cooler_failure
157.90042833333334,107.179437,1.733439,0,8.76322,8.698755833333333,2424.2784666666666,6.624546666666666,9.50547,50.034283333333335,54.60176666666666,51.49528333333333,46.07305,0.6265999999999999,60.0647,18.483833333333333,1.3873,cooler_failure
157.96926166666665,107.24081533333333,1.737158,0,8.758904833333334,8.694084833333333,2424.3659666666667,6.641248333333333,9.495528333333333,50.169133333333335,54.72258333333333,51.57951666666667,46.083816666666664,0.63425,60.37018333333333,18.742933333333333,1.4084666666666665,cooler_failure
157.87992833333334,107.12953016666667,1.7336915,0,8.752250333333333,8.6876855,2423.3834,6.63251,9.488206666666667,50.28476666666667,54.867333333333335,51.73011666666667,46.20785,0.6351833333333333,60.207116666666664,18.70531666666667,1.4116166666666667,cooler_failure
157.83447333333334,107.08963366666667,1.7324601666666668,0,8.742353666666666,8.6785535,2421.6704,6.635743333333333,9.473755,50.388083333333334,54.98786666666667,51.869099999999996,46.362183333333334,0.6517333333333333,60.33853333333333,18.63385,1.4061333333333332,cooler_failure
157.79948666666667,107.0746445,1.7251653333333334,0,8.745542833333333,8.682093666666667,2421.0855666666666,6.625091666666667,9.465456666666666,50.50148333333333,55.0898,51.95345,46.35541666666666,0.64185,60.19851666666667,18.907183333333332,1.4286666666666668,cooler_failure
157.76861,107.01590383333334,1.7241555,0,8.743158666666666,8.6798235,2421.4944333333333,6.622036666666666,9.46188,50.59571666666667,55.21276666666667,52.059333333333335,46.48551666666667,0.6413,60.004983333333335,18.781366666666667,1.4208166666666666,cooler_failure
157.76164166666666,107.01763666666666,1.7163973333333333,0,8.737774666666667,8.676078333333333,2422.7842333333333,6.630413333333333,9.452106666666667,50.67221666666667,55.298433333333335,52.14393333333334,46.573166666666665,0.6397333333333334,60.19785,18.7186,1.4174,cooler_failure
157.83084333333332,107.082773,1.7233015,0,8.732193833333334,8.670217666666666,2424.235633333333,6.635855,9.442305,50.71945,55.35195,52.29423333333333,46.655699999999996,0.6484666666666666,60.254616666666664,18.847166666666666,1.43355,cooler_failure
157.73760166666668,106.986294,1.730678,0,8.736621833333333,8.674893166666667,2420.9752,6.633998333333333,9.440233333333333,50.814416666666666,55.45013333333333,52.3344,46.580283333333334,0.6307333333333334,60.2739,19.208066666666667,1.46255,cooler_failure
157.79064166666666,107.043783,1.7351098333333335,0,8.737543666666667,8.675093166666667,2424.3420666666666,6.621596666666667,9.44115,50.905166666666666,55.548833333333334,52.41903333333333,46.5101,0.63165,59.95675,19.6554,1.5034166666666666,cooler_failure
157.69486333333333,106.969304,1.7331998333333334,0,8.727892,8.667084833333334,2421.6365,6.6197799999999996,9.431788333333333,50.97945,55.60165,52.492533333333334,46.75795,0.6349833333333333,60.02101666666667,19.02315,1.45795,cooler_failure
157.65831166666666,106.9178375,1.7281376666666668,0,8.7249925,8.664492666666666,2421.670433333333,6.617328333333333,9.424265,51.069516666666665,55.681983333333335,52.539683333333336,46.80316666666667,0.6306666666666667,59.996050000000004,18.979666666666667,1.4568833333333333,cooler_failure
157.63319333333334,106.9272585,1.7272038333333333,0,8.726438666666667,8.666371833333333,2420.5835333333334,6.621698333333334,9.420413333333332,51.11586666666667,55.734049999999996,52.64298333333333,46.80361666666666,0.6396499999999999,60.064283333333336,19.26975,1.4838333333333333,cooler_failure
157.59208166666667,106.9054745,1.7351356666666666,0,8.7178815,8.657165833333334,2418.8604,6.62801,9.412903333333333,51.193216666666665,55.79246666666667,52.719516666666664,46.90495,0.6396,60.24908333333333,19.124633333333332,1.4745,cooler_failure
157.58220166666666,106.88391383333334,1.7355376666666666,0,8.7175635,8.657379833333334,2419.7332666666666,6.619646666666666,9.405723333333333,51.21803333333333,55.84343333333333,52.79156666666667,46.92588333333333,0.64095,60.06355,19.30665,1.4863,cooler_failure
157.58094333333332,106.88588216666666,1.7254746666666667,0,8.716984166666666,8.656672499999999,2422.4907333333335,6.64247,9.405183333333333,51.28616666666667,55.90363333333333,52.857,46.96061666666667,0.6575333333333333,60.36428333333333,19.37135,1.4947833333333334,cooler_failure
157.56419666666667,106.84422833333333,1.7243855000000001,0,8.709383166666667,8.649768,2417.8548333333333,6.640555,9.402801666666667,51.348349999999996,55.98213333333334,52.887233333333334,46.91843333333333,0.6304666666666666,60.47613333333333,19.592466666666667,1.5110333333333332,cooler_failure
157.56484,106.86601483333334,1.7140006666666667,0,8.7075935,8.6490575,2417.662566666667,6.632315,9.396583333333334,51.394616666666664,56.03313333333333,52.932716666666664,46.97998333333333,0.6288333333333334,60.34396666666667,19.54925,1.5071833333333333,cooler_failure
157.5742,106.90339783333333,1.7126375,0,8.703713333333333,8.646877166666666,2417.0092,6.6225016666666665,9.393548333333333,51.468333333333334,56.08488333333333,52.99711666666667,47.009116666666664,0.6278166666666667,60.250750000000004,19.6313,1.5156666666666667,cooler_failure
157.61297166666665,106.917343,1.7199308333333334,0,8.700791833333334,8.643941,2417.6376333333333,6.62241,9.39092,51.52106666666667,56.162616666666665,53.0302,46.98943333333333,0.6350666666666667,60.233016666666664,19.808566666666668,1.5285333333333333,cooler_failure
157.54615833333332,106.86868016666666,1.7225358333333334,0,8.695814333333333,8.638503166666666,2415.6082333333334,6.619305,9.383056666666667,51.568416666666664,56.2038,53.121766666666666,47.15835,0.6599,60.224783333333335,19.529083333333332,1.5066333333333333,cooler_failure
157.53197166666666,106.83982216666666,1.7172071666666666,0,8.698417333333333,8.639050333333333,2416.2641333333336,6.623915,9.383541666666666,51.61326666666667,56.2712,53.138216666666665,47.179716666666664,0.6257,60.28791666666667,19.512266666666665,1.50765,cooler_failure
157.52619166666668,106.8348995,1.7212993333333333,0,8.696982333333333,8.638020833333334,2416.148866666667,6.618191666666666,9.379508333333334,51.65735,56.3234,53.139916666666664,47.101083333333335,0.6337166666666667,60.208333333333336,19.74565,1.5256,cooler_failure
157.63029333333333,106.92785816666667,1.7323231666666667,0,8.699042166666667,8.638604166666667,2416.865166666667,6.627843333333334,9.37393,51.7007,56.36686666666667,53.235733333333336,47.14253333333333,0.6483833333333333,60.38066666666667,19.879166666666666,1.5401833333333332,cooler_failure
157.54221166666667,106.8518045,1.731565,0,8.696124333333334,8.6356825,2415.1581333333334,6.634783333333333,9.365953333333334,51.74395,56.38601666666667,53.28375,47.2931,0.6352,60.537016666666666,19.571283333333334,1.5112833333333333,cooler_failure
157.50518166666666,106.804933,1.729342,0,8.694655166666667,8.634219833333333,2413.1221333333333,6.63681,9.357846666666667,51.76063333333333,56.418683333333334,53.34595,47.382466666666666,0.6404833333333333,60.63811666666667,19.413766666666668,1.5037,cooler_failure
157.51768666666666,106.82720516666667,1.7297331666666667,0,8.691750833333334,8.631906833333334,2412.401966666667,6.617531666666666,9.354553333333333,51.7932,56.47676666666667,53.3475,47.32886666666667,0.63805,60.2944,19.57806666666667,1.5188333333333333,cooler_failure
157.480905,106.78475733333333,1.7237745,0,8.6936,8.632896166666667,2411.0018666666665,6.637646666666667,9.354951666666667,51.8459,56.52831666666667,53.37795,47.170966666666665,0.6442,60.66925,20.15725,1.5640166666666666,cooler_failure
157.49671666666666,106.80555149999999,1.7270596666666667,0,8.6934525,8.632781166666666,2412.4342,6.635518333333334,9.350961666666667,51.881283333333336,56.57346666666667,53.38676666666667,47.33593333333333,0.64345,60.630833333333335,19.660583333333335,1.52455,cooler_failure
157.470005,106.76232733333333,1.7252293333333333,0,8.690536333333334,8.6300635,2411.981166666667,6.629313333333333,9.344071666666666,51.913916666666665,56.60655,53.442116666666664,47.375166666666665,0.6322666666666666,60.530033333333336,19.66935,1.5283166666666665,cooler_failure
157.44858166666666,106.79522116666666,1.7162468333333334,0,8.689466166666667,8.629399,2411.3482333333336,6.618843333333333,9.34114,51.9296,56.62878333333333,53.46823333333333,47.253433333333334,0.6377333333333334,60.36666666666667,20.116116666666667,1.5620666666666667,cooler_failure
157.46928666666668,106.79131433333333,1.7330455,0,8.683996,8.624375166666667,2411.7633666666666,6.627265,9.338991666666667,51.91603333333333,56.63585,53.522983333333336,47.30465,0.6336833333333334,60.539116666666665,20.124383333333334,1.5654,cooler_failure
157.44118166666667,106.76242816666667,1.7332018333333334,0,8.677963166666666,8.617983833333334,2409.7647333333334,6.621781666666666,9.33989,51.979533333333336,56.6729,53.52421666666667,47.3211,0.6446666666666666,60.45483333333333,20.06586666666667,1.5626833333333334,cooler_failure
157.44845833333332,106.7977145,1.7339761666666667,0,8.682053333333334,8.622015166666667,2409.6334,6.6250816666666665,9.331545,52.00331666666666,56.6992,53.56195,47.25885,0.64075,60.51806666666667,20.343816666666665,1.5829333333333333,cooler_failure
157.45015166666667,106.77696283333333,1.7275918333333333,0,8.683362166666667,8.623972166666666,2409.8077,6.628023333333333,9.332108333333334,52.0069,56.70565,53.55745,47.21455,0.6413666666666666,60.5956,20.481683333333333,1.5944333333333334,cooler_failure
157.43817333333334,106.74620333333333,1.7257040000000001,0,8.683528833333334,8.624775666666666,2410.0885,6.63778,9.334211666666667,52.027566666666665,56.71528333333333,53.61295,47.55733333333333,0.64015,60.68155,19.52975,1.5232833333333333,cooler_failure
157.414365,106.73128633333333,1.725384,0,8.682046333333334,8.623610666666666,2410.55,6.633065,9.337998333333333,52.06471666666666,56.74151666666667,53.5747,47.46673333333333,0.6389,60.6065,19.7474,1.5364,cooler_failure
157.43055166666667,106.75701466666666,1.7222908333333333,0,8.677625166666667,8.619286666666667,2410.034866666667,6.63636,9.336561666666666,52.09798333333333,56.7801,53.64543333333334,47.461416666666665,0.6411166666666667,60.63731666666666,19.96405,1.5550333333333333,cooler_failure
157.40886666666665,106.7360055,1.725166,0,8.677133333333334,8.618394333333333,2408.9121,6.616253333333334,9.327925,52.15565,56.83603333333333,53.668733333333336,47.41813333333333,0.6367333333333334,60.35588333333333,20.214983333333333,1.5721333333333334,cooler_failure
157.39658,106.723723,1.7293745,0,8.6750005,8.6167845,2408.1739333333335,6.6199666666666666,9.326963333333333,52.15625,56.84075,53.69708333333333,47.65253333333333,0.6480833333333333,60.4398,19.5819,1.51955,cooler_failure
157.39736333333335,106.7371035,1.7268355,0,8.670226,8.612794166666667,2406.7878,6.623598333333334,9.32597,52.21026666666667,56.863166666666665,53.7366,47.75455,0.6466333333333333,60.55665,19.517833333333332,1.5023833333333334,cooler_failure
157.343405,106.677005,1.7239751666666667,0,8.668996833333333,8.611846666666667,2409.1892666666668,6.6214933333333335,9.33038,52.304833333333335,56.87421666666667,53.82438333333333,47.88353333333333,0.6458166666666667,60.401516666666666,19.709116666666667,1.49175,cooler_failure
157.33445833333334,106.674138,1.724616,0,8.670238166666667,8.613798,2409.4196666666667,6.6167,9.329691666666667,52.3784,56.89808333333333,53.8213,47.88831666666667,0.6400333333333333,60.34053333333333,19.856616666666667,1.4921833333333334,cooler_failure
157.35737833333334,106.68386483333333,1.7351961666666667,0,8.661636333333334,8.604271833333334,2409.1837666666665,6.635338333333333,9.320831666666667,52.413583333333335,56.94976666666667,53.965466666666664,47.66655,0.6354833333333333,60.70171666666667,21.098683333333334,1.58315,cooler_failure
157.33142166666667,106.639867,1.7397246666666666,0,8.6578275,8.600143666666666,2409.437,6.6241216666666665,9.321185,52.422583333333336,56.9852,54.02186666666667,47.936733333333336,0.64705,60.443666666666665,20.3201,1.5282499999999999,cooler_failure
157.32465833333333,106.6479965,1.7390356666666666,0,8.657282666666667,8.599673333333334,2409.3107666666665,6.635296666666667,9.316563333333333,52.52995,57.03711666666667,54.06228333333333,48.00105,0.6538,60.6105,20.200433333333333,1.5207,cooler_failure
157.312085,106.63928866666667,1.726819,0,8.6530775,8.596420166666666,2406.8484333333336,6.612963333333333,9.312896666666667,52.59775,57.07978333333333,54.13538333333333,47.971016666666664,0.6415,60.35698333333333,20.5906,1.5467,cooler_failure
157.294195,106.61167683333333,1.7332543333333335,0,8.649592666666667,8.592202833333333,2407.1385666666665,6.617265,9.310618333333334,52.638283333333334,57.11425,54.188633333333335,48.02036666666667,0.6430833333333333,60.4088,20.643633333333334,1.54895,cooler_failure
157.26318166666667,106.5938705,1.7260228333333334,0,8.648824333333334,8.591324166666666,2406.7525333333333,6.626873333333333,9.307598333333333,52.69541666666667,57.19201666666667,54.233916666666666,47.99511666666667,0.6453,60.5696,20.832816666666666,1.5637166666666666,cooler_failure
157.25044666666668,106.58279866666666,1.7186421666666667,0,8.643149333333334,8.585829500000001,2406.8329,6.620123333333333,9.308145,52.67783333333333,57.203183333333335,54.26761666666667,48.06806666666667,0.6501166666666667,60.4976,20.705933333333334,1.55425,cooler_failure
157.23630833333334,106.59210133333333,1.7139006666666667,0,8.645400166666667,8.5885405,2406.6368333333335,6.60474,9.302576666666667,52.765483333333336,57.250766666666664,54.28841666666667,48.2308,0.6490333333333334,60.2567,20.2799,1.5174833333333333,cooler_failure
157.25583833333334,106.59770866666666,1.7146386666666666,0,8.6433045,8.585228333333333,2406.5521,6.607058333333334,9.298805,52.79691666666667,57.2922,54.3616,48.13673333333333,0.6467666666666667,60.29923333333333,20.903966666666665,1.5594,cooler_failure
157.23048333333332,106.58887566666667,1.7102321666666667,0,8.6399935,8.582634666666667,2407.507466666667,6.606386666666666,9.298193333333334,52.82771666666667,57.32103333333333,54.408233333333335,48.15905,0.6439333333333334,60.3036,20.961433333333332,1.5644833333333332,cooler_failure
157.22484,106.56119916666667,1.7252666666666667,0,8.639279,8.581948833333334,2407.3775,6.6045766666666665,9.295331666666666,52.83363333333333,57.345016666666666,54.43235,48.274566666666665,0.6489166666666667,60.2525,20.622616666666666,1.5416,cooler_failure
157.23757833333335,106.5855185,1.7167946666666667,0,8.640342333333333,8.583456166666666,2407.5121,6.60537,9.294086666666667,52.89256666666667,57.3785,54.434583333333336,48.2974,0.6555166666666666,60.24941666666667,20.420633333333335,1.5361166666666666,cooler_failure
157.23151333333334,106.56801883333333,1.7096396666666667,0,8.639997833333334,8.583286,2407.107666666667,6.605456666666667,9.28978,52.903083333333335,57.44316666666666,54.42958333333333,48.283766666666665,0.6436,60.25655,20.30195,1.5380666666666667,cooler_failure
157.24356333333333,106.579093,1.721373,0,8.636916666666666,8.579894666666666,2409.443133333333,6.609093333333333,9.290116666666666,52.905516666666664,57.438433333333336,54.470666666666666,48.22991666666667,0.6436333333333333,60.2685,20.63025,1.5624333333333333,cooler_failure
157.234505,106.54324083333333,1.7215960000000001,0,8.634705,8.577277,2406.6547333333333,6.624023333333334,9.287706666666667,52.9446,57.46618333333333,54.51323333333333,48.1327,0.6445833333333333,60.56575,21.124466666666667,1.59845,cooler_failure
157.21444166666666,106.52546933333333,1.7211828333333334,0,8.632419833333334,8.574452333333333,2409.0203,6.607241666666667,9.287666666666667,52.98328333333333,57.489716666666666,54.53511666666667,48.178216666666664,0.6474666666666666,60.2097,20.98675,1.5908833333333334,cooler_failure
157.21048333333334,106.521036,1.7236663333333333,0,8.633079,8.5756965,2411.2561,6.626918333333333,9.284701666666667,52.99998333333333,57.51221666666667,54.52928333333333,48.178783333333335,0.6497666666666667,60.517649999999996,20.961683333333333,1.5882666666666667,cooler_failure
157.19772333333333,106.525783,1.7153908333333334,0,8.631375,8.574000833333333,2410.361966666667,6.60563,9.28019,53.01938333333333,57.53678333333333,54.59086666666667,48.224866666666664,0.6480833333333333,60.16331666666667,20.987716666666667,1.59185,cooler_failure
157.19572166666666,106.53251966666667,1.7189565,0,8.630644,8.573371333333334,2411.294066666667,6.610015,9.282015,53.052416666666666,57.53941666666667,54.615316666666665,48.31313333333333,0.648,60.189083333333336,20.871366666666667,1.5776166666666667,cooler_failure
157.16942,106.505825,1.7256660000000001,0,8.630626166666667,8.574225333333333,2412.2229333333335,6.624761666666666,9.284135,53.0695,57.55485,54.64041666666667,48.279383333333335,0.6501666666666667,60.44206666666667,21.10995,1.5903166666666666,cooler_failure
157.167195,106.48190466666667,1.7196128333333334,0,8.632969333333333,8.575472166666666,2413.5151333333333,6.629535,9.289838333333334,53.12368333333333,57.56735,54.65991666666667,48.4242,0.6537666666666666,60.466483333333336,20.8433,1.5606333333333333,cooler_failure
157.16025666666667,106.482358,1.7196221666666667,0,8.628924666666666,8.572396666666666,2413.3796666666667,6.628848333333333,9.284913333333334,53.160716666666666,57.5873,54.677733333333336,48.19675,0.6343166666666666,60.453316666666666,21.742616666666667,1.6196166666666667,cooler_failure
157.14958166666668,106.4686045,1.7209888333333334,0,8.626165,8.569987333333334,2414.0108666666665,6.6142183333333335,9.284581666666666,53.182833333333335,57.611,54.7201,48.47913333333334,0.6355833333333333,60.1942,20.824583333333333,1.5608666666666666,cooler_failure
157.16754166666666,106.48567983333334,1.7172711666666667,0,8.626309333333333,8.569549166666667,2410.6738333333333,6.6131416666666665,9.281113333333334,53.19408333333333,57.672983333333335,54.6839,48.62683333333333,0.6425666666666666,60.3313,19.96735,1.5157166666666666,cooler_failure
157.17052166666667,106.47632116666666,1.7206751666666666,0,8.6203915,8.564074166666666,2409.2663666666667,6.605671666666667,9.274428333333333,53.21398333333333,57.736383333333336,54.74738333333333,48.70896666666667,0.6465333333333333,60.20081666666667,19.7246,1.5094666666666667,cooler_failure
157.13305333333332,106.45519833333333,1.7266891666666666,0,8.6175675,8.561503833333333,2406.913466666667,6.62782,9.275005,53.1986,57.7354,54.77101666666667,48.727183333333336,0.6688333333333333,60.64725,19.833983333333332,1.5099666666666667,cooler_failure
157.14388,106.47612566666666,1.7339885,0,8.616092333333333,8.5590615,2405.8691333333336,6.6035916666666665,9.269433333333334,53.2598,57.76113333333333,54.768366666666665,48.740116666666665,0.6671666666666667,60.28436666666667,19.70531666666667,1.50475,cooler_failure
157.129955,106.419538,1.7337223333333334,0,8.612433166666667,8.553055666666667,2404.4693333333335,6.613135,9.258871666666666,53.23425,57.777166666666666,54.822266666666664,48.76853333333333,0.6441833333333333,60.44385,19.660116666666667,1.51085,cooler_failure
157.132165,106.42138666666666,1.7345635,0,8.606570833333333,8.5470315,2404.4338333333335,6.608248333333333,9.256133333333333,53.247416666666666,57.8031,54.89495,48.80136666666667,0.6553,60.380716666666665,19.686716666666666,1.51915,cooler_failure
157.14551166666666,106.422754,1.7428068333333333,0,8.610364,8.552162666666666,2404.3865,6.619623333333333,9.256798333333334,53.28325,57.82266666666666,54.8714,48.742399999999996,0.6538833333333334,60.59113333333333,19.920716666666667,1.5299333333333334,cooler_failure
157.11286666666666,106.40540283333333,1.7426335,0,8.608500166666667,8.551942,2404.5838,6.611773333333334,9.261566666666667,53.323933333333336,57.80898333333333,54.85715,48.73396666666667,0.64815,60.45986666666667,20.032183333333332,1.5277833333333333,cooler_failure
157.12328333333335,106.42326,1.7225883333333334,0,8.61055,8.552354,2403.729533333333,6.619405,9.258248333333333,53.34631666666667,57.848083333333335,54.84611666666667,48.790683333333334,0.6643666666666667,60.611466666666665,19.700016666666667,1.5096166666666666,cooler_failure
157.11329,106.4119465,1.7327083333333333,0,8.606331666666666,8.546368833333334,2403.6278,6.620956666666666,9.256586666666667,53.35008333333333,57.87465,54.897933333333334,48.84925,0.65485,60.598150000000004,19.673783333333333,1.5086333333333333,cooler_failure
157.08050333333333,106.402798,1.7350576666666666,0,8.604261333333334,8.544282,2402.3137,6.6023,9.254995,53.382783333333336,57.88013333333333,54.93268333333334,48.87906666666667,0.6388833333333334,60.33815,19.777966666666668,1.50795,cooler_failure
157.07453666666666,106.39886316666667,1.7325513333333333,0,8.6046905,8.545304833333333,2401.5975,6.602341666666667,9.25416,53.41795,57.898133333333334,54.91298333333334,48.73256666666667,0.6511666666666667,60.3695,20.33035,1.5418333333333334,cooler_failure
